municipality_code,total_poi_tourist,total_monuments_historiques,total_musees_galeries,total_plages,total_parcs_naturels,total_attractions_modernes,total_sites_randonnee,total_quartiers_culturels
14011,1,0,0,0,0,0,0,0
39122,1,0,0,0,0,0,0,0
80673,1,0,0,0,0,0,0,0
44058,1,0,0,0,0,0,0,0
62461,1,0,0,0,0,0,0,0
22273,1,0,0,0,0,0,0,0
69231,1,0,1,0,0,0,0,0
83145,1,0,1,0,0,0,0,0
02468,1,0,1,0,0,0,0,0
62560,1,0,1,0,0,0,0,0
39274,1,0,1,0,0,0,0,0
59131,1,0,1,0,0,0,0,0
30198,1,0,1,0,0,0,0,0
34038,1,0,1,0,0,0,0,0
67283,1,0,1,0,0,0,0,0
45232,1,0,1,0,0,0,0,0
91685,1,0,1,0,0,0,0,0
73329,1,0,0,0,1,0,0,0
61063,1,0,0,0,1,0,0,0
21283,1,0,0,0,0,1,0,0
88408,1,0,0,0,1,0,0,0
43192,1,0,0,0,1,0,0,0
80131,1,0,0,0,1,0,0,0
12093,1,0,0,0,1,0,0,0
89189,1,0,0,0,1,0,0,0
57705,1,0,0,0,1,0,0,0
39177,1,0,0,0,0,1,0,0
07156,1,0,0,1,0,0,0,0
01307,1,0,0,0,0,0,1,0
25392,1,0,0,0,0,0,1,0
56002,1,0,0,0,0,0,1,0
27477,1,0,0,0,0,0,1,0
16272,1,0,0,0,0,0,1,0
65433,1,0,0,0,0,0,1,0
77267,1,0,0,0,0,0,1,0
71517,1,0,0,0,0,0,1,0
59527,1,0,0,0,0,0,1,0
67529,1,0,0,0,0,0,1,0
47005,1,0,0,0,0,0,1,0
14312,1,0,0,0,0,0,1,0
58220,1,0,0,0,0,0,1,0
88247,1,0,0,0,0,0,1,0
39271,1,0,0,0,0,0,1,0
89069,1,0,0,0,0,0,1,0
90033,1,0,0,0,0,1,0,0
55184,1,0,0,0,0,0,0,0
25625,1,0,0,0,0,0,0,0
49070,1,0,0,0,0,0,0,0
52050,1,0,0,0,0,0,0,0
80307,1,0,0,0,0,0,0,0
17389,1,0,0,0,0,0,0,0
46104,1,0,0,0,0,0,0,0
39043,1,0,0,0,0,0,0,0
39049,1,0,0,0,0,0,0,0
64218,1,0,0,0,0,0,0,0
33126,1,0,0,0,0,0,0,0
57577,1,0,0,0,0,0,0,0
39392,1,0,0,0,0,0,0,0
60024,1,0,0,0,0,0,0,0
03218,1,0,0,0,0,0,0,0
68157,1,0,0,0,0,0,0,0
55282,1,0,0,0,0,0,0,0
85184,1,0,0,0,0,0,0,0
55138,1,0,0,0,0,0,0,0
25288,1,0,1,0,0,0,0,0
61096,1,0,1,0,0,0,0,0
54039,1,0,1,0,0,0,0,0
73129,1,0,1,0,0,0,0,0
06021,1,0,1,0,0,0,0,0
01431,1,0,1,0,0,0,0,0
72043,1,0,1,0,0,0,0,0
08365,1,0,1,0,0,0,0,0
05145,1,0,1,0,0,0,0,0
45325,1,0,1,0,0,0,0,0
04079,1,0,1,0,0,0,0,0
40285,1,0,1,0,0,0,0,0
13045,1,0,1,0,0,0,0,0
42110,1,0,1,0,0,0,0,0
59507,1,0,1,0,0,0,0,0
42054,1,0,0,0,0,0,1,0
73103,1,0,0,0,1,0,0,0
39512,1,0,0,0,1,0,0,0
33299,1,0,0,0,0,0,0,0
85127,1,0,0,0,0,1,0,0
39182,1,0,0,0,0,1,0,0
83066,1,0,0,0,0,1,0,0
95379,1,0,0,0,0,1,0,0
26161,1,0,0,0,1,0,0,0
02790,1,0,0,0,1,0,0,0
11127,1,0,0,0,1,0,0,0
01257,1,0,0,0,1,0,0,0
21389,1,0,0,0,1,0,0,0
10209,1,0,0,0,1,0,0,0
63265,1,0,0,1,0,0,0,0
88439,1,0,0,1,0,0,0,0
56012,1,0,0,0,0,0,1,0
16187,1,0,0,0,0,0,1,0
74302,1,0,0,0,0,0,1,0
16400,1,0,0,0,0,0,1,0
21475,1,0,0,0,0,0,1,0
54299,1,0,0,0,0,0,1,0
65160,1,0,0,0,0,0,1,0
38538,1,0,0,0,0,0,1,0
31573,1,0,0,0,0,0,1,0
68079,1,0,0,0,0,0,1,0
42093,1,0,0,0,0,0,1,0
71018,1,0,0,0,0,0,1,0
14454,1,0,0,0,0,0,1,0
73240,1,0,0,0,0,0,1,0
64041,1,0,0,0,0,0,1,0
34071,1,0,0,0,0,0,1,0
31101,1,0,0,0,0,0,1,0
34230,1,0,0,0,0,0,1,0
31205,1,0,0,0,0,0,1,0
57021,1,0,0,0,0,0,1,0
68145,1,0,0,0,0,0,1,0
31345,1,0,0,0,0,0,1,0
04023,1,0,0,0,0,0,1,0
57152,1,0,0,0,0,0,0,0
31165,1,0,0,0,0,0,0,0
54537,1,0,0,0,0,0,0,0
60344,1,0,0,0,0,0,0,0
70186,1,0,0,0,0,0,0,0
23187,1,0,0,0,0,0,0,0
39489,1,0,0,0,0,0,0,0
73130,1,0,0,0,0,0,0,0
61376,1,0,0,0,0,0,0,0
39468,1,0,0,0,0,0,0,0
45316,1,0,0,0,0,0,0,0
88246,1,0,0,0,0,0,0,0
01031,1,0,0,0,0,0,0,0
29273,1,0,0,0,0,0,0,0
39444,1,0,0,0,0,0,0,0
45031,1,0,0,0,0,0,0,0
54472,1,0,0,0,0,0,0,0
31502,1,0,0,0,0,0,0,0
88097,1,0,0,0,0,0,0,0
27183,1,0,1,0,0,0,0,0
69153,1,0,1,0,0,0,0,0
76143,1,0,1,0,0,0,0,0
83012,1,0,1,0,0,0,0,0
60504,1,0,1,0,0,0,0,0
03254,1,0,1,0,0,0,0,0
16075,1,0,1,0,0,0,0,0
55228,1,0,1,0,0,0,0,0
47127,1,0,1,0,0,0,0,0
44174,1,0,1,0,0,0,0,0
33307,1,0,1,0,0,0,0,0
68089,1,0,1,0,0,0,0,0
39454,1,0,0,0,1,0,0,0
86196,1,0,0,0,0,0,0,0
59198,1,0,0,0,0,1,0,0
24498,1,0,0,0,0,1,0,0
91319,1,0,0,0,0,1,0,0
56008,1,0,0,0,0,1,0,0
06094,1,0,0,0,0,1,0,0
53186,1,0,0,0,0,1,0,0
71549,1,0,0,0,1,0,0,0
2A279,1,0,0,0,1,0,0,0
79346,1,0,0,0,1,0,0,0
87092,1,0,0,0,1,0,0,0
62889,1,0,0,0,0,1,0,0
55248,1,0,0,0,0,0,1,0
71502,1,0,0,0,0,0,1,0
79253,1,0,0,0,0,0,1,0
89339,1,0,0,0,0,0,1,0
72068,1,0,0,0,0,0,1,0
87168,1,0,0,0,0,0,1,0
85072,1,0,0,0,0,0,1,0
85036,1,0,0,0,0,0,1,0
71556,1,0,0,0,0,0,1,0
46183,1,0,0,0,0,0,1,0
36185,1,0,0,0,0,0,1,0
57383,1,0,0,0,0,0,1,0
46064,1,0,0,0,0,0,1,0
27543,1,0,0,0,0,0,1,0
62244,1,0,0,0,0,0,1,0
88446,1,0,0,0,0,0,1,0
42222,1,0,0,0,0,1,0,0
58214,1,0,0,0,0,1,0,0
35217,1,0,0,0,0,0,0,0
09241,1,0,0,0,0,0,0,0
02463,1,0,0,0,0,0,0,0
21285,1,0,0,0,0,0,0,0
65226,1,0,0,0,0,0,0,0
57578,1,0,0,0,0,0,0,0
79326,1,0,0,0,0,0,0,0
72228,1,0,0,0,0,0,0,0
64437,1,0,0,0,0,0,0,0
73098,1,0,0,0,0,0,0,0
92077,1,0,0,0,0,0,0,0
60079,1,0,0,0,0,0,0,0
57348,1,0,0,0,0,0,0,0
22328,1,0,0,0,0,0,0,0
77072,1,0,0,0,0,0,0,0
80085,1,0,0,0,0,0,0,0
39378,1,0,0,0,0,0,0,0
29107,1,0,0,0,0,0,0,0
57186,1,0,0,0,0,0,0,0
11093,1,0,0,0,0,0,0,0
55462,1,0,0,0,0,0,0,0
55540,1,0,0,0,0,0,0,0
39568,1,0,0,0,0,0,0,0
62717,1,0,0,0,0,0,0,0
48045,1,0,0,0,1,0,0,0
02009,1,0,1,0,0,0,0,0
13046,1,0,1,0,0,0,0,0
42204,1,0,1,0,0,0,0,0
68097,1,0,1,0,0,0,0,0
12232,1,0,1,0,0,0,0,0
56223,1,0,1,0,0,0,0,0
67497,1,0,1,0,0,0,0,0
04076,1,0,1,0,0,0,0,0
42308,1,0,1,0,0,0,0,0
84116,1,0,0,0,0,0,1,0
48088,1,0,0,0,0,0,1,0
88032,1,0,0,0,0,0,1,0
57666,1,0,1,0,0,0,0,0
02805,1,0,1,0,0,0,0,0
80010,1,0,1,0,0,0,0,0
63269,1,0,0,0,0,0,1,0
74147,1,0,0,0,1,0,0,0
54572,1,0,0,0,1,0,0,0
10362,1,0,0,0,0,1,0,0
21579,1,0,0,0,0,1,0,0
54261,1,0,0,0,0,1,0,0
83074,1,0,0,0,0,1,0,0
46145,1,0,0,0,0,1,0,0
01248,1,0,0,0,0,1,0,0
74106,1,0,0,0,0,0,1,0
42280,1,0,0,0,1,0,0,0
41032,1,0,0,0,1,0,0,0
73101,1,0,0,0,1,0,0,0
62736,1,0,0,0,1,0,0,0
77006,1,0,0,0,1,0,0,0
62645,1,0,0,0,1,0,0,0
25142,1,0,0,0,0,1,0,0
01378,1,0,0,1,0,0,0,0
21210,1,0,0,0,0,0,1,0
04092,1,0,0,0,0,0,1,0
55523,1,0,0,0,0,0,1,0
47275,1,0,0,0,0,0,1,0
33032,1,0,0,0,0,0,1,0
16231,1,0,0,0,0,0,1,0
59495,1,0,0,0,0,0,1,0
35262,1,0,0,0,0,0,1,0
59118,1,0,0,0,0,0,1,0
79345,1,0,0,0,0,0,1,0
56255,1,0,0,0,0,0,1,0
55163,1,0,0,0,0,0,1,0
38237,1,0,0,0,0,0,1,0
83122,1,0,0,0,0,0,1,0
18037,1,0,0,0,0,0,1,0
60385,1,0,0,0,0,0,1,0
55324,1,0,0,0,0,0,1,0
45115,1,0,0,0,0,0,1,0
36069,1,0,0,0,0,0,1,0
30094,1,0,0,0,0,0,1,0
2B147,1,0,0,0,0,0,1,0
32064,1,0,0,0,0,0,1,0
33256,1,0,0,0,0,0,1,0
24365,1,0,0,0,0,0,1,0
72182,1,0,0,0,0,0,1,0
82083,1,0,0,0,0,0,1,0
03173,1,0,0,0,0,0,1,0
25362,1,0,0,0,0,0,1,0
17405,1,0,0,0,0,0,1,0
34051,1,0,0,0,0,0,1,0
60637,1,0,0,0,0,0,0,0
80505,1,0,0,0,0,0,0,0
21356,1,0,0,0,0,0,0,0
17354,1,0,0,0,0,0,0,0
17471,1,0,0,0,0,0,0,0
54530,1,0,0,0,0,0,0,0
22124,1,0,0,0,0,0,0,0
71267,1,0,0,0,0,0,0,0
88265,1,0,0,0,0,0,0,0
76216,1,0,0,0,0,0,0,0
03288,1,0,0,0,0,0,0,0
47194,1,0,0,0,0,0,0,0
61013,1,0,0,0,0,0,0,0
60386,1,0,0,0,0,0,0,0
17445,1,0,0,0,0,0,0,0
12223,1,0,0,0,0,0,0,0
22021,1,0,0,0,0,0,0,0
71232,1,0,0,0,0,0,0,0
62416,1,0,0,0,0,0,0,0
16382,1,0,0,0,0,0,0,0
80606,1,0,1,0,0,0,0,0
62185,1,0,1,0,0,0,0,0
52171,1,0,1,0,0,0,0,0
59516,1,0,1,0,0,0,0,0
33470,1,0,1,0,0,0,0,0
40054,1,0,1,0,0,0,0,0
18109,1,0,1,0,0,0,0,0
69029,1,0,1,0,0,0,0,0
14480,1,0,1,0,0,0,0,0
24584,1,0,1,0,0,0,0,0
69170,1,0,1,0,0,0,0,0
67281,1,0,1,0,0,0,0,0
84132,1,0,1,0,0,0,0,0
24399,1,0,1,0,0,0,0,0
77263,1,0,1,0,0,0,0,0
82062,1,0,1,0,0,0,0,0
2B030,1,0,1,0,0,0,0,0
23173,1,0,1,0,0,0,0,0
24214,1,0,1,0,0,0,0,0
22228,1,0,1,0,0,0,0,0
80685,1,0,1,0,0,0,0,0
38337,1,0,1,0,0,0,0,0
59637,1,0,0,0,1,0,0,0
40164,1,0,0,0,1,0,0,0
55353,1,0,0,0,0,0,0,0
11136,1,0,0,0,0,0,0,0
63193,1,0,0,0,0,1,0,0
41220,1,0,0,0,0,1,0,0
38529,1,0,0,0,0,1,0,0
14383,1,0,0,0,0,1,0,0
77114,1,0,0,0,0,1,0,0
63220,1,0,0,0,1,0,0,0
05118,1,0,0,0,1,0,0,0
37136,1,0,0,0,1,0,0,0
01035,1,0,0,0,1,0,0,0
16210,1,0,0,1,0,0,0,0
46039,1,0,0,1,0,0,0,0
36104,1,0,0,0,0,0,1,0
05142,1,0,0,0,0,0,1,0
79339,1,0,0,0,0,0,1,0
59026,1,0,0,0,0,0,1,0
64315,1,0,0,0,0,0,1,0
51224,1,0,0,0,0,0,1,0
68213,1,0,0,0,0,0,1,0
19187,1,0,0,0,0,0,1,0
68326,1,0,0,0,0,0,1,0
27601,1,0,0,0,0,0,1,0
33308,1,0,0,0,0,0,1,0
24229,1,0,0,0,0,0,1,0
59291,1,0,0,0,0,0,1,0
39394,1,0,0,0,0,0,1,0
60025,1,0,0,0,0,0,1,0
39375,1,0,0,0,0,0,1,0
44100,1,0,0,0,0,0,1,0
62239,1,0,0,0,0,1,0,0
51014,1,0,0,0,0,0,0,0
47301,1,0,0,0,0,0,0,0
52332,1,0,0,0,0,0,0,0
55465,1,0,0,0,0,0,0,0
16193,1,0,0,0,0,0,0,0
65393,1,0,0,0,0,0,0,0
49306,1,0,0,0,0,0,0,0
62877,1,0,0,0,0,0,0,0
54050,1,0,0,0,0,0,0,0
26293,1,0,0,0,0,0,0,0
49381,1,0,0,0,0,0,0,0
55278,1,0,0,0,0,0,0,0
76454,1,0,0,0,0,0,0,0
27127,1,0,0,0,0,0,0,0
62164,1,0,0,0,0,0,0,0
03292,1,0,0,0,0,0,0,0
76535,1,0,0,0,0,0,0,0
80456,1,0,0,0,0,0,0,0
25627,1,0,0,0,0,0,0,0
40077,1,0,0,0,0,0,0,0
76624,1,0,0,0,0,0,0,0
57644,1,0,0,0,0,0,0,0
67135,1,0,0,0,0,0,0,0
02099,1,0,0,0,0,0,0,0
85185,1,0,0,0,0,0,0,1
73073,1,0,0,0,0,0,0,1
14465,1,0,1,0,0,0,0,0
56084,1,0,1,0,0,0,0,0
24460,1,0,1,0,0,0,0,0
87117,1,0,1,0,0,0,0,0
09207,1,0,1,0,0,0,0,0
23144,1,0,1,0,0,0,0,0
74050,1,0,0,0,0,0,1,0
72294,1,0,0,0,0,0,1,0
38270,1,0,1,0,0,0,0,0
70310,1,0,1,0,0,0,0,0
02037,1,0,0,0,1,0,0,0
07083,1,0,0,0,0,0,1,0
81261,1,0,0,0,0,1,0,0
33300,1,0,0,0,0,1,0,0
14214,1,0,0,0,0,1,0,0
64529,1,0,0,0,0,1,0,0
25191,1,0,0,0,0,1,0,0
77065,1,0,0,0,0,1,0,0
11074,1,0,0,0,1,0,0,0
35306,1,0,0,0,1,0,0,0
57406,1,0,0,0,1,0,0,0
82126,1,0,0,0,1,0,0,0
39462,1,0,0,0,0,0,1,0
30055,1,0,0,0,0,0,1,0
25255,1,0,0,0,0,0,1,0
78337,1,0,0,0,0,0,1,0
66105,1,0,0,0,0,0,1,0
48105,1,0,0,0,0,0,1,0
62188,1,0,0,0,0,0,1,0
59344,1,0,0,0,0,0,1,0
82103,1,0,0,0,0,0,1,0
69299,1,0,0,0,0,0,1,0
47219,1,0,0,0,0,0,1,0
70498,1,0,0,0,0,0,1,0
63287,1,0,0,0,0,0,1,0
62408,1,0,0,0,0,0,1,0
34148,1,0,0,0,0,0,1,0
42272,1,0,0,0,0,0,1,0
12252,1,0,0,0,0,0,1,0
30312,1,0,0,0,0,0,1,0
46075,1,0,0,0,0,0,1,0
2A326,1,0,0,0,0,0,1,0
57410,1,0,0,0,0,0,1,0
33088,1,0,0,0,0,0,1,0
53113,1,0,0,0,0,0,0,0
38300,1,0,0,0,0,0,0,0
01349,1,0,0,0,0,0,0,0
88107,1,0,0,0,0,0,0,0
63401,1,0,0,0,0,0,0,0
62557,1,0,0,0,0,0,0,0
60196,1,0,0,0,0,0,0,0
10440,1,0,0,0,0,0,0,0
77191,1,0,0,0,0,0,0,0
53185,1,0,0,0,0,0,0,0
53134,1,0,0,0,0,0,0,0
85242,1,0,0,0,0,0,0,0
93049,1,0,0,0,0,0,0,0
54566,1,0,0,0,0,0,0,0
58019,1,0,0,0,0,0,0,0
29257,1,0,1,0,0,0,0,0
38359,1,0,1,0,0,0,0,0
83076,1,0,1,0,0,0,0,0
24294,1,0,1,0,0,0,0,0
66119,1,0,1,0,0,0,0,0
67004,1,0,1,0,0,0,0,0
77260,1,0,1,0,0,0,0,0
62054,1,0,1,0,0,0,0,0
22128,1,0,1,0,0,0,0,0
50289,1,0,1,0,0,0,0,0
89345,1,0,1,0,0,0,0,0
35079,1,0,1,0,0,0,0,0
68271,1,0,1,0,0,0,0,0
01419,1,0,1,0,0,0,0,0
63326,1,0,0,0,0,0,1,0
25025,1,0,0,0,1,0,0,0
43043,1,0,0,0,1,0,0,0
17044,1,0,0,0,1,0,0,0
38173,1,0,0,0,1,0,0,0
30107,1,0,0,0,0,0,0,0
56123,1,0,0,0,0,1,0,0
62540,1,0,0,0,0,1,0,0
51530,1,0,0,0,0,1,0,0
64060,1,0,0,0,0,1,0,0
91538,1,0,0,0,0,1,0,0
26079,1,0,0,0,0,1,0,0
72213,1,0,0,0,0,1,0,0
42298,1,0,0,0,1,0,0,0
11096,1,0,0,0,1,0,0,0
04059,1,0,0,0,1,0,0,0
86246,1,0,0,0,1,0,0,0
67447,1,0,0,1,0,0,0,0
17360,1,0,0,1,0,0,0,0
26285,1,0,0,0,0,0,1,0
30150,1,0,0,0,0,0,1,0
67420,1,0,0,0,0,0,1,0
24348,1,0,0,0,0,0,1,0
62755,1,0,0,0,0,0,1,0
79170,1,0,0,0,0,0,1,0
66144,1,0,0,0,0,0,1,0
41094,1,0,0,0,0,0,1,0
32053,1,0,0,0,0,0,1,0
15049,1,0,0,0,0,0,1,0
36091,1,0,0,0,0,0,1,0
71268,1,0,0,0,0,0,1,0
22082,1,0,0,0,0,0,1,0
40111,1,0,0,0,0,0,1,0
89470,1,0,0,0,0,0,1,0
60547,1,0,0,0,0,0,1,0
17235,1,0,0,0,0,0,1,0
12299,1,0,0,0,0,0,1,0
42149,1,0,0,0,0,1,0,0
54280,1,0,0,0,0,1,0,0
33389,1,0,0,0,0,1,0,0
2A154,1,0,0,0,0,1,0,0
67446,1,0,0,0,0,0,0,0
52231,1,0,0,0,0,0,0,0
16192,1,0,0,0,0,0,0,0
43213,1,0,0,0,0,0,0,0
54316,1,0,0,0,0,0,0,0
71450,1,0,0,0,0,0,0,0
73216,1,0,0,0,0,0,0,0
54067,1,0,0,0,0,0,0,0
85056,1,0,0,0,0,0,0,0
01254,1,0,0,0,0,0,0,0
36028,1,0,0,0,0,0,0,0
63053,1,0,0,0,0,0,0,0
65047,1,0,0,0,0,0,0,0
27067,1,0,0,0,0,0,0,0
88463,1,0,0,0,0,0,0,0
72121,1,0,0,0,0,0,0,0
52172,1,0,0,0,0,0,0,0
72087,1,0,0,0,0,0,0,0
74033,1,0,0,0,0,0,0,0
34119,1,0,1,0,0,0,0,0
25393,1,0,1,0,0,0,0,0
67358,1,0,1,0,0,0,0,0
64253,1,0,1,0,0,0,0,0
84102,1,0,1,0,0,0,0,0
42070,1,0,1,0,0,0,0,0
34179,1,0,1,0,0,0,0,0
77533,1,0,1,0,0,0,0,0
81170,1,0,1,0,0,0,0,0
25241,1,0,1,0,0,0,0,0
54540,1,0,1,0,0,0,0,0
2B306,1,0,1,0,0,0,0,0
86091,1,0,1,0,0,0,0,0
88390,1,0,1,0,0,0,0,0
39368,1,0,1,0,0,0,0,0
57651,1,0,1,0,0,0,0,0
42034,1,0,1,0,0,0,0,0
61092,1,0,1,0,0,0,0,0
32452,1,0,1,0,0,0,0,0
36043,1,0,1,0,0,0,0,0
64161,1,0,1,0,0,0,0,0
84015,1,0,0,0,0,0,1,0
76057,1,0,1,0,0,0,0,0
83072,1,0,1,0,0,0,0,0
67345,1,0,1,0,0,0,0,0
71175,1,0,0,0,1,0,0,0
21542,1,0,0,0,1,0,0,0
59227,1,0,0,0,1,0,0,0
30191,1,0,0,0,0,0,0,0
38231,1,0,0,0,0,1,0,0
68362,1,0,0,0,0,1,0,0
91432,1,0,0,0,0,1,0,0
2A200,1,0,0,0,1,0,0,0
73323,1,0,0,0,1,0,0,0
06087,1,0,0,0,1,0,0,0
54099,1,0,0,0,0,0,1,0
70340,1,0,0,0,0,0,1,0
63052,1,0,0,0,0,0,1,0
40068,1,0,0,0,0,0,1,0
43258,1,0,0,0,0,0,1,0
81183,1,0,0,0,0,0,1,0
68167,1,0,0,0,0,0,1,0
23004,1,0,0,0,0,0,1,0
82129,1,0,0,0,0,0,1,0
34056,1,0,0,0,0,0,1,0
16155,1,0,0,0,0,0,1,0
53234,1,0,0,0,0,0,1,0
46249,1,0,0,0,0,0,1,0
38068,1,0,0,0,0,0,1,0
39128,1,0,0,0,0,0,1,0
85232,1,0,0,0,0,0,1,0
2B143,1,0,0,0,0,0,1,0
46125,1,0,0,0,0,0,1,0
31583,1,0,0,0,0,0,1,0
68235,1,0,0,0,0,0,1,0
67020,1,0,0,0,0,0,1,0
57350,1,0,0,0,0,0,1,0
06105,1,0,0,0,0,1,0,0
44176,1,0,0,0,0,1,0,0
07199,1,0,0,0,0,1,0,0
82125,1,0,0,0,0,0,0,0
80101,1,0,0,0,0,0,0,0
55518,1,0,0,0,0,0,0,0
82052,1,0,0,0,0,0,0,0
38241,1,0,0,0,0,0,0,0
22020,1,0,0,0,0,0,0,0
11152,1,0,0,0,0,0,0,0
03097,1,0,0,0,0,0,0,0
60117,1,0,0,0,0,0,0,0
71156,1,0,0,0,0,0,0,0
27188,1,0,0,0,0,0,0,0
57764,1,0,0,0,0,0,0,0
86123,1,0,0,0,0,0,0,0
71473,1,0,0,0,0,0,0,0
19238,1,0,0,0,0,0,0,0
71198,1,0,0,0,0,0,0,0
12121,1,0,1,0,0,0,0,0
08145,1,0,1,0,0,0,0,0
03108,1,0,1,0,0,0,0,0
71484,1,0,1,0,0,0,0,0
71566,1,0,1,0,0,0,0,0
33383,1,0,1,0,0,0,0,0
81033,1,0,1,0,0,0,0,0
44021,1,0,1,0,0,0,0,0
74221,1,0,0,0,0,0,1,0
76599,1,0,1,0,0,0,0,0
42302,1,0,1,0,0,0,0,0
54526,1,0,1,0,0,0,0,0
79003,1,0,1,0,0,0,0,0
36001,1,0,1,0,0,0,0,0
68217,1,0,1,0,0,0,0,0
42136,1,0,0,0,0,0,1,0
01210,1,0,0,0,1,0,0,0
40165,1,0,0,0,1,0,0,0
36159,1,0,0,0,0,1,0,0
39183,1,0,0,0,0,1,0,0
89229,1,0,0,0,0,1,0,0
01360,1,0,0,0,0,1,0,0
21666,1,0,0,0,1,0,0,0
25502,1,0,0,0,1,0,0,0
59008,1,0,0,0,1,0,0,0
48019,1,0,0,0,1,0,0,0
59305,1,0,0,0,1,0,0,0
2B188,1,0,0,0,0,1,0,0
24267,1,0,0,0,0,1,0,0
47306,1,0,0,1,0,0,0,0
31236,1,0,0,0,0,0,1,0
63393,1,0,0,0,0,0,1,0
60647,1,0,0,0,0,0,1,0
73031,1,0,0,0,0,0,1,0
42061,1,0,0,0,0,0,1,0
51573,1,0,0,0,0,0,1,0
65213,1,0,0,0,0,0,1,0
42283,1,0,0,0,0,0,1,0
07077,1,0,0,0,0,0,1,0
53177,1,0,0,0,0,0,1,0
61116,1,0,0,0,0,0,1,0
91105,1,0,0,0,0,0,1,0
63388,1,0,0,0,0,0,1,0
13099,1,0,0,0,0,0,1,0
44207,1,0,0,0,0,0,1,0
05100,1,0,0,0,0,0,1,0
64494,1,0,0,0,0,0,1,0
65426,1,0,0,0,0,0,1,0
70446,1,0,0,0,0,0,1,0
52088,1,0,0,0,0,0,1,0
70224,1,0,0,0,0,0,1,0
07267,1,0,0,0,0,0,1,0
53015,1,0,0,0,0,0,1,0
08040,1,0,0,0,0,0,1,0
70445,1,0,0,0,0,0,1,0
62284,1,0,0,0,0,0,1,0
55532,1,0,0,0,0,0,1,0
37011,1,0,0,0,0,0,1,0
16336,1,0,0,0,0,0,0,0
17431,1,0,0,0,0,0,0,0
22277,1,0,0,0,0,0,0,0
62827,1,0,0,0,0,0,0,0
25611,1,0,0,0,0,0,0,0
80051,1,0,0,0,0,0,0,0
76177,1,0,0,0,0,0,0,0
76214,1,0,0,0,0,0,0,0
62489,1,0,0,0,0,0,0,0
76052,1,0,0,0,0,0,0,0
21337,1,0,0,0,0,0,0,0
21162,1,0,0,0,0,0,0,0
45235,1,0,0,0,0,0,0,0
16144,1,0,0,0,0,0,0,0
79088,1,0,0,0,0,0,0,0
87074,1,0,0,0,0,0,0,0
01321,1,0,0,0,0,0,0,0
59279,1,0,0,0,0,0,0,1
15122,1,0,1,0,0,0,0,0
14739,1,0,1,0,0,0,0,0
25558,1,0,1,0,0,0,0,0
38265,1,0,1,0,0,0,0,0
84074,1,0,1,0,0,0,0,0
71320,1,0,1,0,0,0,0,0
35297,1,0,1,0,0,0,0,0
53123,1,0,1,0,0,0,0,0
47057,1,0,1,0,0,0,0,0
64339,1,0,1,0,0,0,0,0
38319,1,0,1,0,0,0,0,0
69257,1,0,1,0,0,0,0,0
43204,1,0,1,0,0,0,0,0
59421,1,0,1,0,0,0,0,0
14167,1,0,1,0,0,0,0,0
39073,1,0,1,0,0,0,0,0
21263,1,0,0,0,1,0,0,0
59213,1,0,0,0,0,1,0,0
62752,1,0,0,0,0,1,0,0
52526,1,0,0,0,0,1,0,0
60584,1,0,0,0,0,1,0,0
76481,1,0,0,0,0,1,0,0
78289,1,0,0,0,0,1,0,0
59343,1,0,0,0,0,1,0,0
2A089,1,0,0,0,1,0,0,0
50349,1,0,0,0,1,0,0,0
66075,1,0,0,0,1,0,0,0
2A228,1,0,0,1,0,0,0,0
35181,1,0,0,1,0,0,0,0
76552,1,0,0,0,0,0,1,0
2B316,1,0,0,0,0,0,1,0
66084,1,0,0,0,0,0,1,0
72008,1,0,0,0,0,0,1,0
2B047,1,0,0,0,0,0,1,0
67137,1,0,0,0,0,0,1,0
55145,1,0,0,0,0,0,1,0
42174,1,0,0,0,0,0,1,0
35076,1,0,0,0,0,0,1,0
09319,1,0,0,0,0,0,1,0
83117,1,0,0,0,0,0,1,0
30336,1,0,0,0,0,0,1,0
35172,1,0,0,0,0,0,1,0
68354,1,0,0,0,0,0,1,0
10202,1,0,0,0,0,0,1,0
62505,1,0,0,0,0,0,1,0
32120,1,0,0,0,0,0,1,0
64556,1,0,0,0,0,0,1,0
08204,1,0,0,0,0,0,1,0
38112,1,0,0,0,0,0,1,0
06090,1,0,0,0,0,0,1,0
39095,1,0,0,0,0,0,1,0
64542,1,0,0,0,0,0,1,0
30317,1,0,0,0,0,0,1,0
24352,1,0,0,0,0,1,0,0
03216,1,0,0,0,0,0,0,0
01211,1,0,0,0,0,0,0,0
88322,1,0,0,0,0,0,0,0
28098,1,0,0,0,0,0,0,0
55452,1,0,0,0,0,0,0,0
55008,1,0,0,0,0,0,0,0
89337,1,0,0,0,0,0,0,0
56250,1,0,0,0,0,0,0,0
77179,1,0,0,0,0,0,0,0
72362,1,0,0,0,0,0,0,0
58066,1,0,0,0,0,0,0,0
61442,1,0,0,0,0,0,0,0
53179,1,0,0,0,0,0,0,0
59223,1,0,0,0,0,0,0,0
30166,1,0,0,0,0,0,0,0
55369,1,0,0,0,0,0,0,0
25479,1,0,0,0,0,0,0,0
78007,1,0,0,0,0,0,0,0
14646,1,0,0,0,0,0,0,0
57118,1,0,0,0,0,0,0,0
62213,1,0,0,0,0,0,0,0
77490,1,0,0,0,0,0,0,0
89170,1,0,1,0,0,0,0,0
