municipality_code,jour_soleil_an,ensoleillement_rate,code,nom,relief
37223,165,"0,45",37,Indre-et-Loire,Plaine
37047,165,"0,45",37,Indre-et-Loire,Plaine
37106,165,"0,45",37,Indre-et-Loire,Plaine
37176,165,"0,45",37,Indre-et-Loire,Plaine
37143,165,"0,45",37,Indre-et-Loire,Plaine
39446,166,"0,45",39,Jura,Plaine
39497,166,"0,45",39,Jura,Plaine
39444,166,"0,45",39,Jura,Plaine
39389,166,"0,45",39,Jura,Plaine
39047,166,"0,45",39,Jura,Plaine
39423,166,"0,45",39,Jura,Plaine
39511,166,"0,45",39,Jura,Plaine
39271,166,"0,45",39,Jura,Plaine
39514,166,"0,45",39,Jura,Plaine
39362,166,"0,45",39,Jura,Plaine
39168,166,"0,45",39,Jura,Plaine
39342,166,"0,45",39,Jura,Plaine
39454,166,"0,45",39,Jura,Plaine
39179,166,"0,45",39,Jura,Plaine
39060,166,"0,45",39,Jura,Plaine
39331,166,"0,45",39,Jura,Plaine
39146,166,"0,45",39,Jura,Plaine
39208,166,"0,45",39,Jura,Plaine
39584,166,"0,45",39,Jura,Plaine
39227,166,"0,45",39,Jura,Plaine
39189,166,"0,45",39,Jura,Plaine
39184,166,"0,45",39,Jura,Plaine
39320,166,"0,45",39,Jura,Plaine
39099,166,"0,45",39,Jura,Plaine
39188,166,"0,45",39,Jura,Plaine
39308,166,"0,45",39,Jura,Plaine
39248,166,"0,45",39,Jura,Plaine
39185,166,"0,45",39,Jura,Plaine
39109,166,"0,45",39,Jura,Plaine
39116,166,"0,45",39,Jura,Plaine
39306,166,"0,45",39,Jura,Plaine
39102,166,"0,45",39,Jura,Plaine
39508,166,"0,45",39,Jura,Plaine
39436,166,"0,45",39,Jura,Plaine
39310,166,"0,45",39,Jura,Plaine
39290,166,"0,45",39,Jura,Plaine
39552,166,"0,45",39,Jura,Plaine
39512,166,"0,45",39,Jura,Plaine
39545,166,"0,45",39,Jura,Plaine
39166,166,"0,45",39,Jura,Plaine
39112,166,"0,45",39,Jura,Plaine
39180,166,"0,45",39,Jura,Plaine
39016,166,"0,45",39,Jura,Plaine
39462,166,"0,45",39,Jura,Plaine
39281,166,"0,45",39,Jura,Plaine
39386,166,"0,45",39,Jura,Plaine
39476,166,"0,45",39,Jura,Plaine
39066,166,"0,45",39,Jura,Plaine
39046,166,"0,45",39,Jura,Plaine
39581,166,"0,45",39,Jura,Plaine
39049,166,"0,45",39,Jura,Plaine
39326,166,"0,45",39,Jura,Plaine
39297,166,"0,45",39,Jura,Plaine
39385,166,"0,45",39,Jura,Plaine
39029,166,"0,45",39,Jura,Plaine
39379,166,"0,45",39,Jura,Plaine
39137,166,"0,45",39,Jura,Plaine
39201,166,"0,45",39,Jura,Plaine
39319,166,"0,45",39,Jura,Plaine
39196,166,"0,45",39,Jura,Plaine
39095,166,"0,45",39,Jura,Plaine
39305,166,"0,45",39,Jura,Plaine
39429,166,"0,45",39,Jura,Plaine
39538,166,"0,45",39,Jura,Plaine
39312,166,"0,45",39,Jura,Plaine
39285,166,"0,45",39,Jura,Plaine
39503,166,"0,45",39,Jura,Plaine
39134,166,"0,45",39,Jura,Plaine
39422,166,"0,45",39,Jura,Plaine
39346,166,"0,45",39,Jura,Plaine
39402,166,"0,45",39,Jura,Plaine
39024,166,"0,45",39,Jura,Plaine
39505,166,"0,45",39,Jura,Plaine
39261,166,"0,45",39,Jura,Plaine
39203,166,"0,45",39,Jura,Plaine
39533,166,"0,45",39,Jura,Plaine
39245,166,"0,45",39,Jura,Plaine
39378,166,"0,45",39,Jura,Plaine
39392,166,"0,45",39,Jura,Plaine
39390,166,"0,45",39,Jura,Plaine
39155,166,"0,45",39,Jura,Plaine
39426,166,"0,45",39,Jura,Plaine
39013,166,"0,45",39,Jura,Plaine
39465,166,"0,45",39,Jura,Plaine
39555,166,"0,45",39,Jura,Plaine
39554,166,"0,45",39,Jura,Plaine
39376,166,"0,45",39,Jura,Plaine
39345,166,"0,45",39,Jura,Plaine
39056,166,"0,45",39,Jura,Plaine
39278,166,"0,45",39,Jura,Plaine
39411,166,"0,45",39,Jura,Plaine
39573,166,"0,45",39,Jura,Plaine
39530,166,"0,45",39,Jura,Plaine
39078,166,"0,45",39,Jura,Plaine
39366,166,"0,45",39,Jura,Plaine
39057,166,"0,45",39,Jura,Plaine
39428,166,"0,45",39,Jura,Plaine
39065,166,"0,45",39,Jura,Plaine
39400,166,"0,45",39,Jura,Plaine
39380,166,"0,45",39,Jura,Plaine
39138,166,"0,45",39,Jura,Plaine
39160,166,"0,45",39,Jura,Plaine
39334,166,"0,45",39,Jura,Plaine
39443,166,"0,45",39,Jura,Plaine
39004,166,"0,45",39,Jura,Plaine
39327,166,"0,45",39,Jura,Plaine
39434,166,"0,45",39,Jura,Plaine
39058,166,"0,45",39,Jura,Plaine
39035,166,"0,45",39,Jura,Plaine
39143,166,"0,45",39,Jura,Plaine
39108,166,"0,45",39,Jura,Plaine
39307,166,"0,45",39,Jura,Plaine
39339,166,"0,45",39,Jura,Plaine
39249,166,"0,45",39,Jura,Plaine
39003,166,"0,45",39,Jura,Plaine
39061,166,"0,45",39,Jura,Plaine
39275,166,"0,45",39,Jura,Plaine
39550,166,"0,45",39,Jura,Plaine
39153,166,"0,45",39,Jura,Plaine
39269,166,"0,45",39,Jura,Plaine
39299,166,"0,45",39,Jura,Plaine
39238,166,"0,45",39,Jura,Plaine
39034,166,"0,45",39,Jura,Plaine
39284,166,"0,45",39,Jura,Plaine
39289,166,"0,45",39,Jura,Plaine
39120,166,"0,45",39,Jura,Plaine
39030,166,"0,45",39,Jura,Plaine
39270,166,"0,45",39,Jura,Plaine
39132,166,"0,45",39,Jura,Plaine
39141,166,"0,45",39,Jura,Plaine
39486,166,"0,45",39,Jura,Plaine
39396,166,"0,45",39,Jura,Plaine
39222,166,"0,45",39,Jura,Plaine
39126,166,"0,45",39,Jura,Plaine
39020,166,"0,45",39,Jura,Plaine
39221,166,"0,45",39,Jura,Plaine
39139,166,"0,45",39,Jura,Plaine
39398,166,"0,45",39,Jura,Plaine
39093,166,"0,45",39,Jura,Plaine
39204,166,"0,45",39,Jura,Plaine
39557,166,"0,45",39,Jura,Plaine
39234,166,"0,45",39,Jura,Plaine
39375,166,"0,45",39,Jura,Plaine
39368,166,"0,45",39,Jura,Plaine
39477,166,"0,45",39,Jura,Plaine
39393,166,"0,45",39,Jura,Plaine
39494,166,"0,45",39,Jura,Plaine
39074,166,"0,45",39,Jura,Plaine
39103,166,"0,45",39,Jura,Plaine
39504,166,"0,45",39,Jura,Plaine
39464,166,"0,45",39,Jura,Plaine
39401,166,"0,45",39,Jura,Plaine
39104,166,"0,45",39,Jura,Plaine
39432,166,"0,45",39,Jura,Plaine
39517,166,"0,45",39,Jura,Plaine
39539,166,"0,45",39,Jura,Plaine
39321,166,"0,45",39,Jura,Plaine
39147,166,"0,45",39,Jura,Plaine
39365,166,"0,45",39,Jura,Plaine
39149,166,"0,45",39,Jura,Plaine
39329,166,"0,45",39,Jura,Plaine
39463,166,"0,45",39,Jura,Plaine
39291,166,"0,45",39,Jura,Plaine
39325,166,"0,45",39,Jura,Plaine
39388,166,"0,45",39,Jura,Plaine
39209,166,"0,45",39,Jura,Plaine
39252,166,"0,45",39,Jura,Plaine
39173,166,"0,45",39,Jura,Plaine
39111,166,"0,45",39,Jura,Plaine
39565,166,"0,45",39,Jura,Plaine
39167,166,"0,45",39,Jura,Plaine
39481,166,"0,45",39,Jura,Plaine
39228,166,"0,45",39,Jura,Plaine
39157,166,"0,45",39,Jura,Plaine
39011,166,"0,45",39,Jura,Plaine
39475,166,"0,45",39,Jura,Plaine
39178,166,"0,45",39,Jura,Plaine
39021,166,"0,45",39,Jura,Plaine
39019,166,"0,45",39,Jura,Plaine
39435,166,"0,45",39,Jura,Plaine
39406,166,"0,45",39,Jura,Plaine
39094,166,"0,45",39,Jura,Plaine
39498,166,"0,45",39,Jura,Plaine
39531,166,"0,45",39,Jura,Plaine
39467,166,"0,45",39,Jura,Plaine
39472,166,"0,45",39,Jura,Plaine
39403,166,"0,45",39,Jura,Plaine
39431,166,"0,45",39,Jura,Plaine
39441,166,"0,45",39,Jura,Plaine
39232,166,"0,45",39,Jura,Plaine
39083,166,"0,45",39,Jura,Plaine
39501,166,"0,45",39,Jura,Plaine
39100,166,"0,45",39,Jura,Plaine
39356,166,"0,45",39,Jura,Plaine
39282,166,"0,45",39,Jura,Plaine
39247,166,"0,45",39,Jura,Plaine
39106,166,"0,45",39,Jura,Plaine
39263,166,"0,45",39,Jura,Plaine
39096,166,"0,45",39,Jura,Plaine
39001,166,"0,45",39,Jura,Plaine
39323,166,"0,45",39,Jura,Plaine
39559,166,"0,45",39,Jura,Plaine
39165,166,"0,45",39,Jura,Plaine
39255,166,"0,45",39,Jura,Plaine
39571,166,"0,45",39,Jura,Plaine
39451,166,"0,45",39,Jura,Plaine
39558,166,"0,45",39,Jura,Plaine
39042,166,"0,45",39,Jura,Plaine
39527,166,"0,45",39,Jura,Plaine
39370,166,"0,45",39,Jura,Plaine
39085,166,"0,45",39,Jura,Plaine
39025,166,"0,45",39,Jura,Plaine
39250,166,"0,45",39,Jura,Plaine
39324,166,"0,45",39,Jura,Plaine
39336,166,"0,45",39,Jura,Plaine
39229,166,"0,45",39,Jura,Plaine
39546,166,"0,45",39,Jura,Plaine
39084,166,"0,45",39,Jura,Plaine
39219,166,"0,45",39,Jura,Plaine
39574,166,"0,45",39,Jura,Plaine
39572,166,"0,45",39,Jura,Plaine
39171,166,"0,45",39,Jura,Plaine
39205,166,"0,45",39,Jura,Plaine
39409,166,"0,45",39,Jura,Plaine
39124,166,"0,45",39,Jura,Plaine
39391,166,"0,45",39,Jura,Plaine
39198,166,"0,45",39,Jura,Plaine
39032,166,"0,45",39,Jura,Plaine
39122,166,"0,45",39,Jura,Plaine
39259,166,"0,45",39,Jura,Plaine
39373,166,"0,45",39,Jura,Plaine
39540,166,"0,45",39,Jura,Plaine
39301,166,"0,45",39,Jura,Plaine
39364,166,"0,45",39,Jura,Plaine
39471,166,"0,45",39,Jura,Plaine
39474,166,"0,45",39,Jura,Plaine
39292,166,"0,45",39,Jura,Plaine
39425,166,"0,45",39,Jura,Plaine
39002,166,"0,45",39,Jura,Plaine
39052,166,"0,45",39,Jura,Plaine
39556,166,"0,45",39,Jura,Plaine
39031,166,"0,45",39,Jura,Plaine
39128,166,"0,45",39,Jura,Plaine
39286,166,"0,45",39,Jura,Plaine
39576,166,"0,45",39,Jura,Plaine
39202,166,"0,45",39,Jura,Plaine
39577,166,"0,45",39,Jura,Plaine
39547,166,"0,45",39,Jura,Plaine
39018,166,"0,45",39,Jura,Plaine
39240,166,"0,45",39,Jura,Plaine
39274,166,"0,45",39,Jura,Plaine
39177,166,"0,45",39,Jura,Plaine
39182,166,"0,45",39,Jura,Plaine
39478,166,"0,45",39,Jura,Plaine
39448,166,"0,45",39,Jura,Plaine
39101,166,"0,45",39,Jura,Plaine
39408,166,"0,45",39,Jura,Plaine
39330,166,"0,45",39,Jura,Plaine
39468,166,"0,45",39,Jura,Plaine
39068,166,"0,45",39,Jura,Plaine
39253,166,"0,45",39,Jura,Plaine
39397,166,"0,45",39,Jura,Plaine
39507,166,"0,45",39,Jura,Plaine
39121,166,"0,45",39,Jura,Plaine
39142,166,"0,45",39,Jura,Plaine
39493,166,"0,45",39,Jura,Plaine
39367,166,"0,45",39,Jura,Plaine
39170,166,"0,45",39,Jura,Plaine
39457,166,"0,45",39,Jura,Plaine
39041,166,"0,45",39,Jura,Plaine
39164,166,"0,45",39,Jura,Plaine
39534,166,"0,45",39,Jura,Plaine
39519,166,"0,45",39,Jura,Plaine
39405,166,"0,45",39,Jura,Plaine
39207,166,"0,45",39,Jura,Plaine
39117,166,"0,45",39,Jura,Plaine
39532,166,"0,45",39,Jura,Plaine
39236,166,"0,45",39,Jura,Plaine
39583,166,"0,45",39,Jura,Plaine
39526,166,"0,45",39,Jura,Plaine
39073,166,"0,45",39,Jura,Plaine
39543,166,"0,45",39,Jura,Plaine
39420,166,"0,45",39,Jura,Plaine
39119,166,"0,45",39,Jura,Plaine
39258,166,"0,45",39,Jura,Plaine
39241,166,"0,45",39,Jura,Plaine
39081,166,"0,45",39,Jura,Plaine
39469,166,"0,45",39,Jura,Plaine
39499,166,"0,45",39,Jura,Plaine
39353,166,"0,45",39,Jura,Plaine
39150,166,"0,45",39,Jura,Plaine
39302,166,"0,45",39,Jura,Plaine
39548,166,"0,45",39,Jura,Plaine
39452,166,"0,45",39,Jura,Plaine
39072,166,"0,45",39,Jura,Plaine
39136,166,"0,45",39,Jura,Plaine
39479,166,"0,45",39,Jura,Plaine
39529,166,"0,45",39,Jura,Plaine
39439,166,"0,45",39,Jura,Plaine
39363,166,"0,45",39,Jura,Plaine
39265,166,"0,45",39,Jura,Plaine
39237,166,"0,45",39,Jura,Plaine
39337,166,"0,45",39,Jura,Plaine
39355,166,"0,45",39,Jura,Plaine
39118,166,"0,45",39,Jura,Plaine
39175,166,"0,45",39,Jura,Plaine
39211,166,"0,45",39,Jura,Plaine
39077,166,"0,45",39,Jura,Plaine
39163,166,"0,45",39,Jura,Plaine
39415,166,"0,45",39,Jura,Plaine
39050,166,"0,45",39,Jura,Plaine
39567,166,"0,45",39,Jura,Plaine
39568,166,"0,45",39,Jura,Plaine
39133,166,"0,45",39,Jura,Plaine
39214,166,"0,45",39,Jura,Plaine
39500,166,"0,45",39,Jura,Plaine
39151,166,"0,45",39,Jura,Plaine
39456,166,"0,45",39,Jura,Plaine
39518,166,"0,45",39,Jura,Plaine
39491,166,"0,45",39,Jura,Plaine
39387,166,"0,45",39,Jura,Plaine
39333,166,"0,45",39,Jura,Plaine
39062,166,"0,45",39,Jura,Plaine
39361,166,"0,45",39,Jura,Plaine
39315,166,"0,45",39,Jura,Plaine
39010,166,"0,45",39,Jura,Plaine
39223,166,"0,45",39,Jura,Plaine
39159,166,"0,45",39,Jura,Plaine
39372,166,"0,45",39,Jura,Plaine
39551,166,"0,45",39,Jura,Plaine
39582,166,"0,45",39,Jura,Plaine
39187,166,"0,45",39,Jura,Plaine
39427,166,"0,45",39,Jura,Plaine
39130,166,"0,45",39,Jura,Plaine
39235,166,"0,45",39,Jura,Plaine
39394,166,"0,45",39,Jura,Plaine
39080,166,"0,45",39,Jura,Plaine
39206,166,"0,45",39,Jura,Plaine
39017,166,"0,45",39,Jura,Plaine
39485,166,"0,45",39,Jura,Plaine
39466,166,"0,45",39,Jura,Plaine
39086,166,"0,45",39,Jura,Plaine
39335,166,"0,45",39,Jura,Plaine
39314,166,"0,45",39,Jura,Plaine
39453,166,"0,45",39,Jura,Plaine
39092,166,"0,45",39,Jura,Plaine
39037,166,"0,45",39,Jura,Plaine
39140,166,"0,45",39,Jura,Plaine
39048,166,"0,45",39,Jura,Plaine
39070,166,"0,45",39,Jura,Plaine
39537,166,"0,45",39,Jura,Plaine
39154,166,"0,45",39,Jura,Plaine
39254,166,"0,45",39,Jura,Plaine
39510,166,"0,45",39,Jura,Plaine
39455,166,"0,45",39,Jura,Plaine
39586,166,"0,45",39,Jura,Plaine
39418,166,"0,45",39,Jura,Plaine
39091,166,"0,45",39,Jura,Plaine
39535,166,"0,45",39,Jura,Plaine
39162,166,"0,45",39,Jura,Plaine
39251,166,"0,45",39,Jura,Plaine
39359,166,"0,45",39,Jura,Plaine
39502,166,"0,45",39,Jura,Plaine
39492,166,"0,45",39,Jura,Plaine
39225,166,"0,45",39,Jura,Plaine
39055,166,"0,45",39,Jura,Plaine
39040,166,"0,45",39,Jura,Plaine
39218,166,"0,45",39,Jura,Plaine
39114,166,"0,45",39,Jura,Plaine
39421,166,"0,45",39,Jura,Plaine
39579,166,"0,45",39,Jura,Plaine
39296,166,"0,45",39,Jura,Plaine
39090,166,"0,45",39,Jura,Plaine
39437,166,"0,45",39,Jura,Plaine
39295,166,"0,45",39,Jura,Plaine
39076,166,"0,45",39,Jura,Plaine
39279,166,"0,45",39,Jura,Plaine
39009,166,"0,45",39,Jura,Plaine
39304,166,"0,45",39,Jura,Plaine
39495,166,"0,45",39,Jura,Plaine
39156,166,"0,45",39,Jura,Plaine
39172,166,"0,45",39,Jura,Plaine
39110,166,"0,45",39,Jura,Plaine
39199,166,"0,45",39,Jura,Plaine
39027,166,"0,45",39,Jura,Plaine
39145,166,"0,45",39,Jura,Plaine
39513,166,"0,45",39,Jura,Plaine
39244,166,"0,45",39,Jura,Plaine
39127,166,"0,45",39,Jura,Plaine
39169,166,"0,45",39,Jura,Plaine
39569,166,"0,45",39,Jura,Plaine
39006,166,"0,45",39,Jura,Plaine
39344,166,"0,45",39,Jura,Plaine
39210,166,"0,45",39,Jura,Plaine
39461,166,"0,45",39,Jura,Plaine
39413,166,"0,45",39,Jura,Plaine
39445,166,"0,45",39,Jura,Plaine
39273,166,"0,45",39,Jura,Plaine
39176,166,"0,45",39,Jura,Plaine
39105,166,"0,45",39,Jura,Plaine
39194,166,"0,45",39,Jura,Plaine
39377,166,"0,45",39,Jura,Plaine
39381,166,"0,45",39,Jura,Plaine
39470,166,"0,45",39,Jura,Plaine
39430,166,"0,45",39,Jura,Plaine
39233,166,"0,45",39,Jura,Plaine
39267,166,"0,45",39,Jura,Plaine
39350,166,"0,45",39,Jura,Plaine
39192,166,"0,45",39,Jura,Plaine
39480,166,"0,45",39,Jura,Plaine
39015,166,"0,45",39,Jura,Plaine
39097,166,"0,45",39,Jura,Plaine
39328,166,"0,45",39,Jura,Plaine
39404,166,"0,45",39,Jura,Plaine
39352,166,"0,45",39,Jura,Plaine
39216,166,"0,45",39,Jura,Plaine
39174,166,"0,45",39,Jura,Plaine
39053,166,"0,45",39,Jura,Plaine
39183,166,"0,45",39,Jura,Plaine
39553,166,"0,45",39,Jura,Plaine
39460,166,"0,45",39,Jura,Plaine
39107,166,"0,45",39,Jura,Plaine
39343,166,"0,45",39,Jura,Plaine
39026,166,"0,45",39,Jura,Plaine
39007,166,"0,45",39,Jura,Plaine
39131,166,"0,45",39,Jura,Plaine
39230,166,"0,45",39,Jura,Plaine
39028,166,"0,45",39,Jura,Plaine
39220,166,"0,45",39,Jura,Plaine
39059,166,"0,45",39,Jura,Plaine
39349,166,"0,45",39,Jura,Plaine
39038,166,"0,45",39,Jura,Plaine
39054,166,"0,45",39,Jura,Plaine
39473,166,"0,45",39,Jura,Plaine
39129,166,"0,45",39,Jura,Plaine
39043,166,"0,45",39,Jura,Plaine
39277,166,"0,45",39,Jura,Plaine
39008,166,"0,45",39,Jura,Plaine
39283,166,"0,45",39,Jura,Plaine
39200,166,"0,45",39,Jura,Plaine
39313,166,"0,45",39,Jura,Plaine
39239,166,"0,45",39,Jura,Plaine
39088,166,"0,45",39,Jura,Plaine
39489,166,"0,45",39,Jura,Plaine
39246,166,"0,45",39,Jura,Plaine
39487,166,"0,45",39,Jura,Plaine
39191,166,"0,45",39,Jura,Plaine
39351,166,"0,45",39,Jura,Plaine
39523,166,"0,45",39,Jura,Plaine
39022,166,"0,45",39,Jura,Plaine
39449,166,"0,45",39,Jura,Plaine
39288,166,"0,45",39,Jura,Plaine
39280,166,"0,45",39,Jura,Plaine
39424,166,"0,45",39,Jura,Plaine
39300,166,"0,45",39,Jura,Plaine
39318,166,"0,45",39,Jura,Plaine
39266,166,"0,45",39,Jura,Plaine
39575,166,"0,45",39,Jura,Plaine
39298,166,"0,45",39,Jura,Plaine
39262,166,"0,45",39,Jura,Plaine
39412,166,"0,45",39,Jura,Plaine
39197,166,"0,45",39,Jura,Plaine
39063,166,"0,45",39,Jura,Plaine
39014,166,"0,45",39,Jura,Plaine
39585,166,"0,45",39,Jura,Plaine
39561,166,"0,45",39,Jura,Plaine
39348,166,"0,45",39,Jura,Plaine
39338,166,"0,45",39,Jura,Plaine
39570,166,"0,45",39,Jura,Plaine
39458,166,"0,45",39,Jura,Plaine
39051,166,"0,45",39,Jura,Plaine
39272,166,"0,45",39,Jura,Plaine
39360,166,"0,45",39,Jura,Plaine
39528,166,"0,45",39,Jura,Plaine
39447,166,"0,45",39,Jura,Plaine
39190,166,"0,45",39,Jura,Plaine
39217,166,"0,45",39,Jura,Plaine
39419,166,"0,45",39,Jura,Plaine
39399,166,"0,45",39,Jura,Plaine
39293,166,"0,45",39,Jura,Plaine
39317,166,"0,45",39,Jura,Plaine
39354,166,"0,45",39,Jura,Plaine
39522,166,"0,45",39,Jura,Plaine
39045,166,"0,45",39,Jura,Plaine
39268,166,"0,45",39,Jura,Plaine
39490,166,"0,45",39,Jura,Plaine
39520,166,"0,45",39,Jura,Plaine
39079,166,"0,45",39,Jura,Plaine
39322,166,"0,45",39,Jura,Plaine
39560,166,"0,45",39,Jura,Plaine
39525,166,"0,45",39,Jura,Plaine
39407,166,"0,45",39,Jura,Plaine
39039,166,"0,45",39,Jura,Plaine
39193,166,"0,45",39,Jura,Plaine
63195,167,"0,46",63,Puy-de-Dôme,Montagne
63336,167,"0,46",63,Puy-de-Dôme,Montagne
63307,167,"0,46",63,Puy-de-Dôme,Montagne
63246,167,"0,46",63,Puy-de-Dôme,Montagne
63121,167,"0,46",63,Puy-de-Dôme,Montagne
63132,167,"0,46",63,Puy-de-Dôme,Montagne
63422,167,"0,46",63,Puy-de-Dôme,Montagne
63367,167,"0,46",63,Puy-de-Dôme,Montagne
63270,167,"0,46",63,Puy-de-Dôme,Montagne
63011,167,"0,46",63,Puy-de-Dôme,Montagne
63168,167,"0,46",63,Puy-de-Dôme,Montagne
63019,167,"0,46",63,Puy-de-Dôme,Montagne
63056,167,"0,46",63,Puy-de-Dôme,Montagne
63411,167,"0,46",63,Puy-de-Dôme,Montagne
63178,167,"0,46",63,Puy-de-Dôme,Montagne
63226,167,"0,46",63,Puy-de-Dôme,Montagne
63332,167,"0,46",63,Puy-de-Dôme,Montagne
63365,167,"0,46",63,Puy-de-Dôme,Montagne
63030,167,"0,46",63,Puy-de-Dôme,Montagne
63362,167,"0,46",63,Puy-de-Dôme,Montagne
63007,167,"0,46",63,Puy-de-Dôme,Montagne
63155,167,"0,46",63,Puy-de-Dôme,Montagne
63328,167,"0,46",63,Puy-de-Dôme,Montagne
63010,167,"0,46",63,Puy-de-Dôme,Montagne
63403,167,"0,46",63,Puy-de-Dôme,Montagne
63309,167,"0,46",63,Puy-de-Dôme,Montagne
63406,167,"0,46",63,Puy-de-Dôme,Montagne
63050,167,"0,46",63,Puy-de-Dôme,Montagne
63012,167,"0,46",63,Puy-de-Dôme,Montagne
63072,167,"0,46",63,Puy-de-Dôme,Montagne
63023,167,"0,46",63,Puy-de-Dôme,Montagne
63290,167,"0,46",63,Puy-de-Dôme,Montagne
63419,167,"0,46",63,Puy-de-Dôme,Montagne
63264,167,"0,46",63,Puy-de-Dôme,Montagne
63177,167,"0,46",63,Puy-de-Dôme,Montagne
63244,167,"0,46",63,Puy-de-Dôme,Montagne
63143,167,"0,46",63,Puy-de-Dôme,Montagne
63315,167,"0,46",63,Puy-de-Dôme,Montagne
63059,167,"0,46",63,Puy-de-Dôme,Montagne
63108,167,"0,46",63,Puy-de-Dôme,Montagne
63163,167,"0,46",63,Puy-de-Dôme,Montagne
63436,167,"0,46",63,Puy-de-Dôme,Montagne
63280,167,"0,46",63,Puy-de-Dôme,Montagne
63183,167,"0,46",63,Puy-de-Dôme,Montagne
63394,167,"0,46",63,Puy-de-Dôme,Montagne
63446,167,"0,46",63,Puy-de-Dôme,Montagne
63083,167,"0,46",63,Puy-de-Dôme,Montagne
63373,167,"0,46",63,Puy-de-Dôme,Montagne
63128,167,"0,46",63,Puy-de-Dôme,Montagne
63324,167,"0,46",63,Puy-de-Dôme,Montagne
63387,167,"0,46",63,Puy-de-Dôme,Montagne
63410,167,"0,46",63,Puy-de-Dôme,Montagne
63063,167,"0,46",63,Puy-de-Dôme,Montagne
63187,167,"0,46",63,Puy-de-Dôme,Montagne
63106,167,"0,46",63,Puy-de-Dôme,Montagne
63460,167,"0,46",63,Puy-de-Dôme,Montagne
63291,167,"0,46",63,Puy-de-Dôme,Montagne
63071,167,"0,46",63,Puy-de-Dôme,Montagne
63471,167,"0,46",63,Puy-de-Dôme,Montagne
63292,167,"0,46",63,Puy-de-Dôme,Montagne
63205,167,"0,46",63,Puy-de-Dôme,Montagne
63405,167,"0,46",63,Puy-de-Dôme,Montagne
63383,167,"0,46",63,Puy-de-Dôme,Montagne
63468,167,"0,46",63,Puy-de-Dôme,Montagne
63191,167,"0,46",63,Puy-de-Dôme,Montagne
63381,167,"0,46",63,Puy-de-Dôme,Montagne
63160,167,"0,46",63,Puy-de-Dôme,Montagne
63086,167,"0,46",63,Puy-de-Dôme,Montagne
63407,167,"0,46",63,Puy-de-Dôme,Montagne
63185,167,"0,46",63,Puy-de-Dôme,Montagne
63238,167,"0,46",63,Puy-de-Dôme,Montagne
63285,167,"0,46",63,Puy-de-Dôme,Montagne
63237,167,"0,46",63,Puy-de-Dôme,Montagne
63261,167,"0,46",63,Puy-de-Dôme,Montagne
63308,167,"0,46",63,Puy-de-Dôme,Montagne
63092,167,"0,46",63,Puy-de-Dôme,Montagne
63339,167,"0,46",63,Puy-de-Dôme,Montagne
63447,167,"0,46",63,Puy-de-Dôme,Montagne
63150,167,"0,46",63,Puy-de-Dôme,Montagne
63045,167,"0,46",63,Puy-de-Dôme,Montagne
63303,167,"0,46",63,Puy-de-Dôme,Montagne
63390,167,"0,46",63,Puy-de-Dôme,Montagne
63073,167,"0,46",63,Puy-de-Dôme,Montagne
63416,167,"0,46",63,Puy-de-Dôme,Montagne
63272,167,"0,46",63,Puy-de-Dôme,Montagne
63192,167,"0,46",63,Puy-de-Dôme,Montagne
63179,167,"0,46",63,Puy-de-Dôme,Montagne
63112,167,"0,46",63,Puy-de-Dôme,Montagne
63062,167,"0,46",63,Puy-de-Dôme,Montagne
63148,167,"0,46",63,Puy-de-Dôme,Montagne
63171,167,"0,46",63,Puy-de-Dôme,Montagne
63418,167,"0,46",63,Puy-de-Dôme,Montagne
63207,167,"0,46",63,Puy-de-Dôme,Montagne
63458,167,"0,46",63,Puy-de-Dôme,Montagne
63386,167,"0,46",63,Puy-de-Dôme,Montagne
63404,167,"0,46",63,Puy-de-Dôme,Montagne
63057,167,"0,46",63,Puy-de-Dôme,Montagne
63467,167,"0,46",63,Puy-de-Dôme,Montagne
63125,167,"0,46",63,Puy-de-Dôme,Montagne
63359,167,"0,46",63,Puy-de-Dôme,Montagne
63377,167,"0,46",63,Puy-de-Dôme,Montagne
63341,167,"0,46",63,Puy-de-Dôme,Montagne
63227,167,"0,46",63,Puy-de-Dôme,Montagne
63233,167,"0,46",63,Puy-de-Dôme,Montagne
63320,167,"0,46",63,Puy-de-Dôme,Montagne
63055,167,"0,46",63,Puy-de-Dôme,Montagne
63263,167,"0,46",63,Puy-de-Dôme,Montagne
63305,167,"0,46",63,Puy-de-Dôme,Montagne
63115,167,"0,46",63,Puy-de-Dôme,Montagne
63335,167,"0,46",63,Puy-de-Dôme,Montagne
63147,167,"0,46",63,Puy-de-Dôme,Montagne
63188,167,"0,46",63,Puy-de-Dôme,Montagne
63136,167,"0,46",63,Puy-de-Dôme,Montagne
63423,167,"0,46",63,Puy-de-Dôme,Montagne
63044,167,"0,46",63,Puy-de-Dôme,Montagne
63430,167,"0,46",63,Puy-de-Dôme,Montagne
63105,167,"0,46",63,Puy-de-Dôme,Montagne
63111,167,"0,46",63,Puy-de-Dôme,Montagne
63311,167,"0,46",63,Puy-de-Dôme,Montagne
63004,167,"0,46",63,Puy-de-Dôme,Montagne
63001,167,"0,46",63,Puy-de-Dôme,Montagne
63002,167,"0,46",63,Puy-de-Dôme,Montagne
63356,167,"0,46",63,Puy-de-Dôme,Montagne
